Date,Time,Total cnts,Peak cnts,Min cnts,Centroid X μm,Centroid Y μm,D4σX μm,D4σY μm
12/11/2025,15:07:00.376,8203520.76,482.13,191.63,4.272588e+03,4.537204e+03,9.412e+02,9.418e+02
12/11/2025,15:07:00.976,8171623.31,478.63,190.00,4.272616e+03,4.537360e+03,9.410e+02,9.416e+02
12/11/2025,15:07:01.576,8111611.40,467.00,190.50,4.272379e+03,4.536990e+03,9.430e+02,9.436e+02
12/11/2025,15:07:02.177,8120314.00,445.88,188.38,4.272351e+03,4.537009e+03,9.439e+02,9.446e+02
12/11/2025,15:07:02.777,8186007.13,455.50,186.75,4.272498e+03,4.537039e+03,9.430e+02,9.436e+02
12/11/2025,15:07:03.377,8218642.88,477.75,193.13,4.272616e+03,4.537208e+03,9.416e+02,9.421e+02
12/11/2025,15:07:03.976,8213046.77,471.63,193.38,4.272544e+03,4.537053e+03,9.421e+02,9.426e+02
12/11/2025,15:07:04.577,8177287.79,464.25,187.13,4.272437e+03,4.536953e+03,9.432e+02,9.438e+02
12/11/2025,15:07:05.177,8174489.94,456.00,193.88,4.272380e+03,4.536877e+03,9.436e+02,9.442e+02
12/11/2025,15:07:05.777,8189233.96,464.75,190.38,4.272465e+03,4.536978e+03,9.431e+02,9.436e+02
12/11/2025,15:07:06.377,8200794.14,460.75,192.25,4.272468e+03,4.536926e+03,9.429e+02,9.434e+02
12/11/2025,15:07:06.977,8193056.48,463.50,190.50,4.272446e+03,4.536841e+03,9.432e+02,9.439e+02
12/11/2025,15:07:07.577,8164092.19,443.75,193.25,4.272349e+03,4.536901e+03,9.442e+02,9.448e+02
12/11/2025,15:07:08.176,8262714.97,474.63,196.50,4.272569e+03,4.536969e+03,9.421e+02,9.427e+02
12/11/2025,15:07:08.776,8352567.42,470.88,196.50,4.272487e+03,4.537040e+03,9.430e+02,9.436e+02
12/11/2025,15:07:09.376,8370214.60,473.50,193.75,4.272442e+03,4.536947e+03,9.433e+02,9.438e+02
12/11/2025,15:07:09.977,8365062.55,467.25,196.88,4.272407e+03,4.536920e+03,9.441e+02,9.448e+02
12/11/2025,15:07:10.577,8388865.90,480.00,197.13,4.272512e+03,4.536994e+03,9.432e+02,9.439e+02
12/11/2025,15:07:11.177,8390294.78,487.25,199.38,4.272511e+03,4.536949e+03,9.432e+02,9.438e+02
12/11/2025,15:07:11.777,8395295.07,483.88,199.25,4.272556e+03,4.537036e+03,9.426e+02,9.432e+02
12/11/2025,15:07:12.376,8355927.83,467.25,196.13,4.272458e+03,4.536857e+03,9.439e+02,9.445e+02
12/11/2025,15:07:12.977,8424716.79,473.00,196.50,4.272506e+03,4.536973e+03,9.425e+02,9.431e+02
12/11/2025,15:07:13.577,8423142.98,465.75,198.38,4.272319e+03,4.536870e+03,9.437e+02,9.443e+02
12/11/2025,15:07:14.177,8437862.45,464.75,197.63,4.272337e+03,4.536898e+03,9.436e+02,9.443e+02
12/11/2025,15:07:14.777,8426625.23,461.63,193.38,4.272366e+03,4.536928e+03,9.435e+02,9.442e+02
12/11/2025,15:07:15.377,8458887.87,474.88,196.25,4.272480e+03,4.536973e+03,9.425e+02,9.431e+02
12/11/2025,15:07:15.977,8438739.52,476.25,195.63,4.272437e+03,4.537123e+03,9.427e+02,9.433e+02
12/11/2025,15:07:16.577,8414219.65,463.63,196.50,4.272295e+03,4.536951e+03,9.437e+02,9.443e+02
12/11/2025,15:07:17.177,8401720.37,458.00,197.63,4.272290e+03,4.536857e+03,9.444e+02,9.449e+02
12/11/2025,15:07:17.777,8400120.49,465.75,192.63,4.272381e+03,4.536828e+03,9.441e+02,9.447e+02
12/11/2025,15:07:18.377,8385409.34,454.13,189.88,4.272328e+03,4.536881e+03,9.445e+02,9.450e+02
12/11/2025,15:07:18.977,8346660.70,436.38,193.75,4.272153e+03,4.536706e+03,9.461e+02,9.468e+02
12/11/2025,15:07:19.576,8401018.43,459.88,194.38,4.272377e+03,4.536955e+03,9.441e+02,9.447e+02
12/11/2025,15:07:20.176,8385213.77,456.13,196.50,4.272312e+03,4.536830e+03,9.447e+02,9.453e+02
12/11/2025,15:07:20.777,8373319.77,449.50,200.88,4.272281e+03,4.536811e+03,9.451e+02,9.456e+02
12/11/2025,15:07:21.377,8374696.55,454.13,193.13,4.272297e+03,4.536870e+03,9.449e+02,9.455e+02
12/11/2025,15:07:21.977,8402907.58,466.00,195.00,4.272397e+03,4.536974e+03,9.439e+02,9.445e+02
12/11/2025,15:07:22.577,8408712.46,471.50,197.63,4.272384e+03,4.536961e+03,9.438e+02,9.444e+02
12/11/2025,15:07:23.177,8379319.09,459.13,196.38,4.272287e+03,4.536799e+03,9.448e+02,9.453e+02
12/11/2025,15:07:23.776,8389978.71,463.75,193.38,4.272364e+03,4.536832e+03,9.441e+02,9.448e+02
12/11/2025,15:07:24.377,8369703.57,457.25,198.63,4.272339e+03,4.536775e+03,9.446e+02,9.451e+02
12/11/2025,15:07:24.977,8360787.80,458.88,191.75,4.272291e+03,4.536834e+03,9.448e+02,9.455e+02
12/11/2025,15:07:25.577,8366627.21,459.38,195.50,4.272286e+03,4.536730e+03,9.445e+02,9.451e+02
12/11/2025,15:07:26.177,8379544.20,454.00,196.13,4.272310e+03,4.536920e+03,9.440e+02,9.447e+02
12/11/2025,15:07:26.777,8371831.02,443.25,194.75,4.272180e+03,4.536810e+03,9.446e+02,9.452e+02
12/11/2025,15:07:27.377,8366253.84,448.50,197.13,4.272188e+03,4.536826e+03,9.448e+02,9.454e+02
12/11/2025,15:07:27.977,8343371.77,431.50,198.13,4.272123e+03,4.536808e+03,9.458e+02,9.464e+02
12/11/2025,15:07:28.577,8339299.73,435.75,195.75,4.272117e+03,4.536708e+03,9.458e+02,9.464e+02
12/11/2025,15:07:29.177,8340277.66,429.75,196.00,4.272121e+03,4.536751e+03,9.459e+02,9.464e+02
12/11/2025,15:07:29.777,8337202.20,435.75,199.25,4.272121e+03,4.536788e+03,9.458e+02,9.465e+02
12/11/2025,15:07:30.377,8378798.55,458.50,194.88,4.272373e+03,4.536940e+03,9.436e+02,9.443e+02
12/11/2025,15:07:30.977,8324777.35,435.50,197.38,4.272126e+03,4.536660e+03,9.462e+02,9.466e+02
12/11/2025,15:07:31.577,8342460.40,438.88,194.63,4.272198e+03,4.536773e+03,9.456e+02,9.462e+02
12/11/2025,15:07:32.178,8329361.01,425.63,193.75,4.272023e+03,4.536690e+03,9.467e+02,9.473e+02
12/11/2025,15:07:32.777,8317214.69,415.38,194.63,4.271944e+03,4.536684e+03,9.474e+02,9.481e+02
12/11/2025,15:07:33.378,8324113.39,424.88,193.25,4.271949e+03,4.536613e+03,9.473e+02,9.479e+02
12/11/2025,15:07:33.977,8347074.14,431.63,198.13,4.272113e+03,4.536706e+03,9.462e+02,9.469e+02
12/11/2025,15:07:34.578,8350086.44,444.75,194.63,4.272183e+03,4.536737e+03,9.459e+02,9.464e+02
12/11/2025,15:07:35.178,8306829.96,427.75,195.50,4.271951e+03,4.536561e+03,9.478e+02,9.484e+02
12/11/2025,15:07:35.777,8355619.86,446.25,199.50,4.272170e+03,4.536653e+03,9.456e+02,9.462e+02
12/11/2025,15:07:36.377,8342283.20,439.75,192.25,4.272149e+03,4.536625e+03,9.465e+02,9.470e+02
12/11/2025,15:07:36.978,8297928.17,418.88,194.50,4.271967e+03,4.536567e+03,9.485e+02,9.489e+02
12/11/2025,15:07:37.578,8373027.26,458.88,195.75,4.272341e+03,4.536811e+03,9.450e+02,9.455e+02
12/11/2025,15:07:38.178,8359407.36,444.00,196.88,4.272177e+03,4.536720e+03,9.459e+02,9.465e+02
12/11/2025,15:07:38.777,8411634.74,471.25,193.88,4.272305e+03,4.536826e+03,9.437e+02,9.443e+02
12/11/2025,15:07:39.377,8386915.36,453.50,193.88,4.272237e+03,4.536769e+03,9.449e+02,9.455e+02
12/11/2025,15:07:39.978,8365313.97,441.50,198.25,4.272114e+03,4.536771e+03,9.457e+02,9.463e+02
12/11/2025,15:07:40.578,8373030.23,443.13,195.25,4.272159e+03,4.536801e+03,9.454e+02,9.460e+02
12/11/2025,15:07:41.177,8383772.14,450.63,198.63,4.272164e+03,4.536800e+03,9.451e+02,9.457e+02
12/11/2025,15:07:41.778,8359850.78,432.75,197.38,4.272079e+03,4.536669e+03,9.463e+02,9.468e+02
12/11/2025,15:07:42.378,8357310.67,434.13,199.00,4.272061e+03,4.536691e+03,9.464e+02,9.470e+02
12/11/2025,15:07:42.978,8364554.99,438.63,191.50,4.272119e+03,4.536729e+03,9.459e+02,9.464e+02
12/11/2025,15:07:43.578,8352881.28,412.25,198.13,4.272068e+03,4.536619e+03,9.464e+02,9.471e+02
12/11/2025,15:07:44.178,8337637.87,409.25,196.50,4.271985e+03,4.536616e+03,9.468e+02,9.474e+02
12/11/2025,15:07:44.778,8375170.77,443.00,197.00,4.272162e+03,4.536658e+03,9.451e+02,9.457e+02
12/11/2025,15:07:45.378,8363784.74,442.88,198.00,4.272146e+03,4.536756e+03,9.453e+02,9.458e+02
12/11/2025,15:07:45.978,8342021.15,440.38,198.88,4.272207e+03,4.536815e+03,9.449e+02,9.454e+02
12/11/2025,15:07:46.578,8194153.53,419.63,194.75,4.272154e+03,4.536773e+03,9.457e+02,9.462e+02
12/11/2025,15:07:47.178,8056710.60,410.38,192.00,4.272158e+03,4.536876e+03,9.456e+02,9.462e+02
12/11/2025,15:07:47.778,8076563.98,453.75,186.13,4.272217e+03,4.536766e+03,9.451e+02,9.457e+02
12/11/2025,15:07:48.378,8083048.71,441.88,189.00,4.272210e+03,4.536860e+03,9.458e+02,9.463e+02
12/11/2025,15:07:48.977,8055135.19,436.00,192.13,4.272074e+03,4.536711e+03,9.461e+02,9.466e+02
12/11/2025,15:07:49.578,8057444.22,442.00,193.75,4.272089e+03,4.536725e+03,9.460e+02,9.465e+02
12/11/2025,15:07:50.178,8096426.05,454.88,192.00,4.272220e+03,4.536786e+03,9.453e+02,9.458e+02
12/11/2025,15:07:50.778,8128654.38,455.88,190.38,4.272162e+03,4.536799e+03,9.456e+02,9.461e+02
12/11/2025,15:07:51.378,8110852.31,444.25,194.75,4.272092e+03,4.536778e+03,9.464e+02,9.470e+02
12/11/2025,15:07:51.978,8153540.39,459.00,190.38,4.272226e+03,4.536961e+03,9.439e+02,9.446e+02
12/11/2025,15:07:52.578,8088143.38,431.63,190.25,4.272071e+03,4.536830e+03,9.458e+02,9.465e+02
12/11/2025,15:07:53.178,8139722.24,456.63,190.25,4.272253e+03,4.536949e+03,9.441e+02,9.446e+02
12/11/2025,15:07:53.778,8133210.25,449.63,190.13,4.272146e+03,4.536872e+03,9.448e+02,9.453e+02
12/11/2025,15:07:54.378,8181818.94,463.13,195.50,4.272297e+03,4.537004e+03,9.436e+02,9.441e+02
12/11/2025,15:07:54.977,8139241.72,444.00,194.13,4.272135e+03,4.536823e+03,9.453e+02,9.458e+02
12/11/2025,15:07:55.577,8149309.00,446.13,192.75,4.272149e+03,4.536858e+03,9.449e+02,9.455e+02
12/11/2025,15:07:56.177,8135270.62,418.00,194.00,4.271959e+03,4.536726e+03,9.462e+02,9.469e+02
12/11/2025,15:07:56.778,8142652.38,422.88,192.50,4.271993e+03,4.536790e+03,9.461e+02,9.465e+02
12/11/2025,15:07:57.378,8156487.87,457.00,193.50,4.272242e+03,4.536965e+03,9.439e+02,9.446e+02
12/11/2025,15:07:57.978,8038118.23,411.13,188.63,4.271997e+03,4.536795e+03,9.464e+02,9.470e+02
12/11/2025,15:07:58.578,7932162.10,416.88,186.00,4.272164e+03,4.536945e+03,9.445e+02,9.451e+02
12/11/2025,15:07:59.178,8100513.99,418.25,191.75,4.272092e+03,4.536803e+03,9.452e+02,9.457e+02
12/11/2025,15:07:59.778,8245930.54,434.38,188.50,4.272045e+03,4.536787e+03,9.457e+02,9.464e+02
12/11/2025,15:08:00.378,8242132.73,420.88,198.38,4.271999e+03,4.536722e+03,9.461e+02,9.466e+02
12/11/2025,15:08:00.978,8277231.11,421.00,195.25,4.272089e+03,4.536702e+03,9.453e+02,9.460e+02
12/11/2025,15:08:01.578,8311824.50,442.50,191.63,4.272164e+03,4.536795e+03,9.443e+02,9.449e+02
12/11/2025,15:08:02.178,8280310.60,424.63,197.75,4.272000e+03,4.536663e+03,9.460e+02,9.465e+02
12/11/2025,15:08:02.778,8246126.03,406.00,194.88,4.271923e+03,4.536568e+03,9.467e+02,9.473e+02
12/11/2025,15:08:03.378,8292872.18,428.25,193.13,4.272106e+03,4.536749e+03,9.445e+02,9.451e+02
12/11/2025,15:08:03.978,8275083.66,433.38,194.88,4.272063e+03,4.536714e+03,9.454e+02,9.458e+02
12/11/2025,15:08:04.579,8285653.93,443.25,193.13,4.272150e+03,4.536758e+03,9.447e+02,9.452e+02
12/11/2025,15:08:05.178,8259448.65,458.00,193.88,4.272028e+03,4.536740e+03,9.459e+02,9.464e+02
12/11/2025,15:08:05.778,8257106.45,450.25,194.63,4.271920e+03,4.536669e+03,9.465e+02,9.470e+02
12/11/2025,15:08:06.378,8293052.39,472.00,196.38,4.272100e+03,4.536695e+03,9.451e+02,9.455e+02
12/11/2025,15:08:06.978,8245167.50,445.50,196.88,4.271859e+03,4.536564e+03,9.471e+02,9.477e+02
12/11/2025,15:08:07.579,8290394.31,464.25,193.75,4.271978e+03,4.536684e+03,9.454e+02,9.458e+02
12/11/2025,15:08:08.178,8279222.50,467.63,194.63,4.272019e+03,4.536667e+03,9.454e+02,9.459e+02
12/11/2025,15:08:08.778,8271067.89,459.63,196.25,4.272028e+03,4.536767e+03,9.454e+02,9.459e+02
12/11/2025,15:08:09.379,8281996.80,451.13,198.13,4.271898e+03,4.536775e+03,9.459e+02,9.464e+02
12/11/2025,15:08:09.979,8396579.53,465.00,197.13,4.271953e+03,4.536700e+03,9.455e+02,9.459e+02
12/11/2025,15:08:10.578,8340344.86,456.75,194.38,4.271914e+03,4.536683e+03,9.460e+02,9.465e+02
12/11/2025,15:08:11.179,8378259.14,465.00,197.75,4.271944e+03,4.536744e+03,9.452e+02,9.458e+02
12/11/2025,15:08:11.779,8396382.26,468.75,199.75,4.272021e+03,4.536690e+03,9.448e+02,9.453e+02
12/11/2025,15:08:12.379,8407782.18,463.13,196.75,4.271933e+03,4.536680e+03,9.454e+02,9.459e+02
12/11/2025,15:08:12.978,8430643.12,470.50,197.88,4.271936e+03,4.536732e+03,9.452e+02,9.457e+02
12/11/2025,15:08:13.578,8424421.80,437.88,196.00,4.271887e+03,4.536793e+03,9.452e+02,9.457e+02
12/11/2025,15:08:14.178,8409827.04,438.38,201.88,4.271926e+03,4.536627e+03,9.454e+02,9.460e+02
12/11/2025,15:08:14.779,8404959.27,447.75,192.38,4.272053e+03,4.536719e+03,9.443e+02,9.448e+02
12/11/2025,15:08:15.379,8345083.78,437.63,194.00,4.271966e+03,4.536647e+03,9.450e+02,9.456e+02
12/11/2025,15:08:15.979,8506713.77,438.88,202.13,4.271779e+03,4.536528e+03,9.469e+02,9.473e+02
12/11/2025,15:08:16.579,8571996.38,437.63,199.75,4.271799e+03,4.536638e+03,9.464e+02,9.467e+02
12/11/2025,15:08:17.179,8584066.08,435.25,202.50,4.271756e+03,4.536517e+03,9.471e+02,9.477e+02
12/11/2025,15:08:17.779,8691038.05,476.50,205.38,4.271914e+03,4.536613e+03,9.450e+02,9.454e+02
12/11/2025,15:08:18.379,8704772.94,490.25,206.50,4.271904e+03,4.536655e+03,9.447e+02,9.453e+02
12/11/2025,15:08:18.979,8696632.86,476.38,201.38,4.271820e+03,4.536618e+03,9.451e+02,9.456e+02
12/11/2025,15:08:19.579,8716231.69,484.88,205.38,4.271877e+03,4.536628e+03,9.447e+02,9.451e+02
12/11/2025,15:08:20.179,8716205.59,482.63,200.25,4.271911e+03,4.536608e+03,9.448e+02,9.453e+02
12/11/2025,15:08:20.779,8697288.77,476.88,202.13,4.271829e+03,4.536553e+03,9.458e+02,9.462e+02
12/11/2025,15:08:21.379,8709072.21,492.00,206.38,4.271877e+03,4.536622e+03,9.448e+02,9.451e+02
12/11/2025,15:08:21.979,8677440.58,487.38,203.25,4.271871e+03,4.536730e+03,9.435e+02,9.439e+02
12/11/2025,15:08:22.578,8695496.27,505.13,205.75,4.271952e+03,4.536775e+03,9.425e+02,9.429e+02
12/11/2025,15:08:23.178,8609754.07,479.50,201.00,4.271886e+03,4.536783e+03,9.436e+02,9.440e+02
12/11/2025,15:08:23.778,8573991.43,469.75,197.25,4.271786e+03,4.536683e+03,9.443e+02,9.447e+02
12/11/2025,15:08:24.379,8513458.74,481.75,199.88,4.271966e+03,4.536801e+03,9.429e+02,9.435e+02
12/11/2025,15:08:24.979,8442354.24,462.13,197.25,4.271944e+03,4.536724e+03,9.437e+02,9.442e+02
12/11/2025,15:08:25.579,8503154.25,491.88,198.13,4.272074e+03,4.536946e+03,9.418e+02,9.422e+02
12/11/2025,15:08:26.178,8479398.64,471.75,200.38,4.271901e+03,4.536862e+03,9.430e+02,9.434e+02
12/11/2025,15:08:26.778,8476455.00,492.50,200.00,4.271942e+03,4.536820e+03,9.416e+02,9.420e+02
12/11/2025,15:08:27.379,8387053.61,469.75,200.13,4.271794e+03,4.536674e+03,9.445e+02,9.450e+02
12/11/2025,15:08:27.979,8489618.86,490.50,198.25,4.271890e+03,4.536861e+03,9.427e+02,9.432e+02
12/11/2025,15:08:28.579,8545401.29,499.00,199.88,4.272013e+03,4.536962e+03,9.413e+02,9.418e+02
12/11/2025,15:08:29.179,8524399.02,481.88,199.50,4.271799e+03,4.536736e+03,9.428e+02,9.433e+02
12/11/2025,15:08:29.779,8532221.07,483.88,204.88,4.271782e+03,4.536813e+03,9.430e+02,9.435e+02
12/11/2025,15:08:30.379,8566989.37,511.38,196.00,4.271918e+03,4.536832e+03,9.415e+02,9.419e+02
12/11/2025,15:08:30.979,8570823.15,570.25,201.25,4.271974e+03,4.536850e+03,9.408e+02,9.412e+02
12/11/2025,15:08:31.579,8579229.53,567.88,197.25,4.271980e+03,4.536871e+03,9.408e+02,9.414e+02
12/11/2025,15:08:32.179,8486801.37,499.88,197.38,4.271706e+03,4.536622e+03,9.451e+02,9.456e+02
12/11/2025,15:08:32.779,8573261.08,566.75,202.38,4.272052e+03,4.536871e+03,9.404e+02,9.407e+02
12/11/2025,15:08:33.379,8494000.70,533.75,201.50,4.271883e+03,4.536831e+03,9.424e+02,9.428e+02
12/11/2025,15:08:33.979,8477844.16,575.50,196.88,4.272054e+03,4.536869e+03,9.397e+02,9.401e+02
12/11/2025,15:08:34.579,8393200.11,546.63,195.50,4.271929e+03,4.536792e+03,9.417e+02,9.421e+02
12/11/2025,15:08:35.179,8514736.37,645.88,195.63,4.272161e+03,4.537148e+03,9.371e+02,9.375e+02
12/11/2025,15:08:35.779,8581501.54,635.50,200.25,4.272145e+03,4.537184e+03,9.377e+02,9.380e+02
12/11/2025,15:08:36.379,8524441.43,655.25,197.25,4.272202e+03,4.537197e+03,9.359e+02,9.362e+02
12/11/2025,15:08:36.979,8447644.31,668.50,194.88,4.272225e+03,4.537174e+03,9.357e+02,9.360e+02
12/11/2025,15:08:37.580,8414891.80,642.13,190.25,4.272197e+03,4.537157e+03,9.368e+02,9.373e+02
12/11/2025,15:08:38.180,8384641.69,612.00,195.38,4.272097e+03,4.537034e+03,9.381e+02,9.384e+02
12/11/2025,15:08:38.779,8405181.69,625.63,196.88,4.272109e+03,4.537062e+03,9.376e+02,9.379e+02
12/11/2025,15:08:39.380,8454083.93,616.50,193.25,4.272138e+03,4.537425e+03,9.354e+02,9.358e+02
12/11/2025,15:08:39.980,8478393.78,655.00,196.63,4.272185e+03,4.537427e+03,9.344e+02,9.348e+02
12/11/2025,15:08:40.579,8483507.66,646.63,195.88,4.272205e+03,4.537477e+03,9.339e+02,9.343e+02
12/11/2025,15:08:41.180,8455146.21,638.13,196.00,4.272123e+03,4.537394e+03,9.351e+02,9.356e+02
12/11/2025,15:08:41.780,8471180.69,637.88,198.63,4.272147e+03,4.537419e+03,9.347e+02,9.352e+02
12/11/2025,15:08:42.380,8584565.81,641.38,194.50,4.272149e+03,4.537446e+03,9.347e+02,9.353e+02
12/11/2025,15:08:42.980,8556036.37,632.63,195.63,4.272042e+03,4.537265e+03,9.358e+02,9.363e+02
12/11/2025,15:08:43.580,8598594.09,617.63,200.25,4.272342e+03,4.537327e+03,9.328e+02,9.333e+02
12/11/2025,15:08:44.180,8619804.53,699.50,195.63,4.272412e+03,4.537450e+03,9.317e+02,9.323e+02
12/11/2025,15:08:44.780,8596386.41,669.63,200.00,4.272227e+03,4.537290e+03,9.332e+02,9.340e+02
12/11/2025,15:08:45.380,8559727.83,617.50,196.00,4.272126e+03,4.537193e+03,9.351e+02,9.357e+02
12/11/2025,15:08:45.980,8614148.32,646.50,192.88,4.272244e+03,4.537490e+03,9.329e+02,9.336e+02
12/11/2025,15:08:46.580,8675362.63,669.50,196.63,4.272355e+03,4.537400e+03,9.319e+02,9.326e+02
12/11/2025,15:08:47.180,8655554.47,665.63,197.88,4.272355e+03,4.537417e+03,9.323e+02,9.330e+02
12/11/2025,15:08:47.780,8669641.95,734.88,199.25,4.272424e+03,4.537462e+03,9.310e+02,9.316e+02
12/11/2025,15:08:48.380,8724952.96,984.88,194.50,4.272578e+03,4.537566e+03,9.282e+02,9.286e+02
12/11/2025,15:08:48.980,8764678.49,1035.38,197.50,4.272764e+03,4.537691e+03,9.264e+02,9.268e+02
12/11/2025,15:08:49.580,8755049.87,1027.63,196.75,4.272724e+03,4.537602e+03,9.267e+02,9.273e+02
12/11/2025,15:08:50.180,8754458.25,1008.38,196.38,4.272756e+03,4.537726e+03,9.266e+02,9.270e+02
12/11/2025,15:08:50.780,8736589.40,982.50,190.63,4.272648e+03,4.537647e+03,9.278e+02,9.280e+02
12/11/2025,15:08:51.380,8764550.91,997.63,194.75,4.272787e+03,4.537677e+03,9.263e+02,9.268e+02
12/11/2025,15:08:51.980,8797336.45,884.13,195.00,4.272794e+03,4.537754e+03,9.251e+02,9.254e+02
12/11/2025,15:08:52.580,8817592.82,1050.88,197.25,4.272802e+03,4.538250e+03,9.242e+02,9.246e+02
12/11/2025,15:08:53.180,8876252.65,1099.00,195.88,4.272934e+03,4.538222e+03,9.218e+02,9.223e+02
12/11/2025,15:08:53.780,8912503.62,1124.38,196.50,4.272955e+03,4.538401e+03,9.215e+02,9.219e+02
12/11/2025,15:08:54.380,8842273.51,1079.00,201.88,4.272851e+03,4.538103e+03,9.226e+02,9.232e+02
12/11/2025,15:08:54.980,8816280.86,1065.75,197.75,4.272825e+03,4.538078e+03,9.237e+02,9.241e+02
12/11/2025,15:08:55.580,8936671.45,1161.88,193.88,4.273038e+03,4.538263e+03,9.205e+02,9.210e+02
12/11/2025,15:08:56.180,8853702.31,1036.88,199.38,4.272748e+03,4.537939e+03,9.248e+02,9.252e+02
12/11/2025,15:08:56.780,9044891.54,1064.50,198.63,4.273181e+03,4.538355e+03,9.169e+02,9.177e+02
12/11/2025,15:08:57.380,8888687.27,951.38,194.38,4.272939e+03,4.538176e+03,9.213e+02,9.223e+02
12/11/2025,15:08:57.980,8870518.73,910.25,195.50,4.272871e+03,4.538148e+03,9.233e+02,9.241e+02
12/11/2025,15:08:58.580,8927225.94,977.75,199.50,4.273084e+03,4.538201e+03,9.202e+02,9.212e+02
12/11/2025,15:08:59.180,8883189.09,945.75,193.50,4.272930e+03,4.538211e+03,9.215e+02,9.224e+02
12/11/2025,15:08:59.780,8944616.78,972.25,194.13,4.273102e+03,4.538468e+03,9.192e+02,9.202e+02
12/11/2025,15:09:00.380,8986142.17,975.00,198.25,4.273119e+03,4.538499e+03,9.194e+02,9.203e+02
12/11/2025,15:09:00.980,9094088.62,1482.75,194.38,4.273343e+03,4.538264e+03,9.173e+02,9.181e+02
12/11/2025,15:09:01.580,9131397.25,1680.88,199.50,4.273497e+03,4.538480e+03,9.148e+02,9.156e+02
12/11/2025,15:09:02.180,9154777.36,1689.50,201.25,4.273487e+03,4.538472e+03,9.148e+02,9.155e+02
12/11/2025,15:09:02.780,9139311.90,1690.63,195.63,4.273639e+03,4.538452e+03,9.136e+02,9.144e+02
12/11/2025,15:09:03.380,9032785.88,1493.25,197.25,4.273257e+03,4.538266e+03,9.184e+02,9.193e+02
12/11/2025,15:09:03.980,9172443.77,1663.63,197.25,4.273627e+03,4.538594e+03,9.133e+02,9.142e+02
12/11/2025,15:09:04.580,9123279.25,1642.50,200.25,4.273524e+03,4.538489e+03,9.152e+02,9.161e+02
12/11/2025,15:09:05.180,9159678.54,1392.50,197.38,4.273598e+03,4.538788e+03,9.129e+02,9.135e+02
12/11/2025,15:09:05.780,9297740.41,1890.00,199.75,4.273973e+03,4.539100e+03,9.074e+02,9.079e+02
12/11/2025,15:09:06.380,9359314.21,1942.13,202.13,4.274039e+03,4.539259e+03,9.057e+02,9.062e+02
12/11/2025,15:09:06.980,9304296.75,1839.38,193.00,4.273959e+03,4.539025e+03,9.079e+02,9.083e+02
12/11/2025,15:09:07.580,9363565.12,1903.75,197.00,4.274175e+03,4.539101e+03,9.051e+02,9.057e+02
12/11/2025,15:09:08.180,9322380.33,1957.00,199.75,4.274177e+03,4.539102e+03,9.047e+02,9.052e+02
12/11/2025,15:09:08.780,9164247.82,1757.50,196.38,4.273738e+03,4.539068e+03,9.111e+02,9.116e+02
12/11/2025,15:09:09.381,9193212.44,1251.38,200.88,4.273734e+03,4.539061e+03,9.104e+02,9.111e+02
12/11/2025,15:09:09.981,9433414.40,2069.00,197.38,4.274243e+03,4.539908e+03,9.012e+02,9.018e+02
12/11/2025,15:09:10.580,9447159.69,2103.75,196.50,4.274348e+03,4.539891e+03,9.008e+02,9.014e+02
12/11/2025,15:09:11.181,9476274.57,2089.13,199.63,4.274436e+03,4.540039e+03,9.002e+02,9.009e+02
12/11/2025,15:09:11.781,9318939.42,1896.88,195.00,4.273957e+03,4.539571e+03,9.064e+02,9.071e+02
12/11/2025,15:09:12.380,9500421.34,2108.63,199.88,4.274464e+03,4.539817e+03,8.993e+02,9.000e+02
12/11/2025,15:09:12.981,9418285.39,2012.13,198.88,4.274261e+03,4.539696e+03,9.026e+02,9.032e+02
12/11/2025,15:09:13.581,9427979.87,1599.50,195.88,4.274177e+03,4.539774e+03,9.028e+02,9.037e+02
12/11/2025,15:09:14.181,9594066.48,1706.88,194.25,4.274503e+03,4.539962e+03,8.969e+02,8.986e+02
12/11/2025,15:09:14.781,9567580.85,1595.50,197.13,4.274436e+03,4.540090e+03,8.976e+02,8.991e+02
12/11/2025,15:09:15.380,9593621.03,1744.25,194.63,4.274665e+03,4.539922e+03,8.963e+02,8.979e+02
12/11/2025,15:09:15.981,9499606.80,1640.75,197.75,4.274347e+03,4.539713e+03,8.999e+02,9.014e+02
12/11/2025,15:09:16.581,9603227.40,1766.75,195.63,4.274694e+03,4.540039e+03,8.966e+02,8.982e+02
12/11/2025,15:09:17.181,9471522.20,1646.63,199.88,4.274420e+03,4.539681e+03,9.017e+02,9.032e+02
12/11/2025,15:09:17.780,9542264.38,1641.75,200.63,4.274427e+03,4.540000e+03,8.987e+02,9.004e+02
12/11/2025,15:09:18.381,9641240.11,2914.75,197.63,4.274936e+03,4.540107e+03,8.946e+02,8.958e+02
12/11/2025,15:09:18.980,9791059.79,2966.38,202.88,4.275283e+03,4.540336e+03,8.896e+02,8.909e+02
12/11/2025,15:09:19.581,9565196.17,2521.75,199.25,4.274596e+03,4.539974e+03,8.980e+02,8.995e+02
12/11/2025,15:09:20.181,9586143.27,2555.13,199.25,4.274665e+03,4.539646e+03,8.969e+02,8.985e+02
12/11/2025,15:09:20.781,9735122.16,2847.38,194.50,4.274996e+03,4.540234e+03,8.915e+02,8.929e+02
